Loan_ID,Customer_ID,RM_ID,Loan_Type,Loan_Amount,Loan_Status
LN0002134,CUST000609,RM0034,Personal Loan,242307,Pending
LN0002135,CUST002473,RM0169,Home Loan,256802,Pending
LN0002136,CUST000956,RM0195,Gold Loan,55749,Pending
LN0002137,CUST001150,RM0179,Education Loan,402669,Approved
LN0002138,CUST002442,RM0118,Car Loan,360493,Active
LN0002139,CUST001905,RM0140,Education Loan,109960,Pending
LN0002140,CUST000500,RM0086,Home Loan,296664,Closed
LN0002141,CUST002408,RM0083,Gold Loan,98377,Pending
LN0002142,CUST000747,RM0050,Personal Loan,58233,Closed
LN0002143,CUST000658,RM0219,Personal Loan,94913,Defaulted
LN0002144,CUST000670,RM0154,Home Loan,89356,Rejected
LN0002145,CUST000174,RM0176,Car Loan,132421,Closed
LN0002146,CUST000635,RM0095,Plot Loan,158411,Closed
LN0002147,CUST000929,RM0179,Personal Loan,192074,Approved
LN0002148,CUST000806,RM0118,Car Loan,179540,Rejected
LN0002149,CUST000960,RM0134,Plot Loan,113127,Rejected
LN0002150,CUST002497,RM0129,Car Loan,55920,Pending
LN0002151,CUST001416,RM0053,Education Loan,235825,Closed
LN0002152,CUST000783,RM0055,Home Loan,150751,Approved
LN0002153,CUST002061,RM0101,Plot Loan,120955,Rejected
LN0002154,CUST001102,RM0190,Home Loan,453392,Pending
LN0002155,CUST000571,RM0241,Car Loan,324670,Rejected
LN0002156,CUST001083,RM0027,Plot Loan,440055,Defaulted
LN0002157,CUST000729,RM0019,Gold Loan,186632,Rejected
LN0002158,CUST001087,RM0190,Personal Loan,78066,Defaulted
LN0002159,CUST001184,RM0084,Education Loan,288291,Rejected
LN0002160,CUST000575,RM0163,Home Loan,96152,Closed
LN0002161,CUST001415,RM0216,Business Loan,166403,Rejected
LN0002162,CUST001685,RM0167,Car Loan,63441,Active
LN0002163,CUST000764,RM0094,Business Loan,398946,Pending
LN0002164,CUST000253,RM0167,Business Loan,76921,Closed
LN0002165,CUST000538,RM0189,Gold Loan,50000,Closed
LN0002166,CUST001188,RM0003,Personal Loan,516810,Rejected
LN0002167,CUST001260,RM0168,Home Loan,999999999,Rejected
LN0002168,CUST000695,RM0177,Business Loan,449359,Active
LN0002169,CUST002462,RM0183,Home Loan,174941,Active
LN0002170,CUST001125,RM0053,Home Loan,322803,Defaulted
LN0002171,CUST002104,RM0082,Education Loan,243224,Defaulted
LN0002172,CUST001095,RM0134,Home Loan,374987,Active
LN0002173,CUST000539,RM0122,Personal Loan,163058,Active
LN0002174,CUST001372,RM0021,Education Loan,358176,Defaulted
LN0002175,CUST001515,RM0068,Education Loan,174149,Active
LN0002176,CUST002044,RM0082,Education Loan,615927,Active
LN0002177,CUST000029,RM0083,Car Loan,183251,Rejected
LN0002178,CUST000082,RM0112,Gold Loan,174209,Defaulted
LN0002179,CUST000944,RM0105,Business Loan,357490,Approved
LN0002180,CUST000305,RM0152,Car Loan,394720,Active
LN0002181,CUST002069,RM0214,Home Loan,211706,Approved
LN0002182,CUST000757,RM0115,Gold Loan,89640,Defaulted
LN0002183,CUST001458,RM0050,Education Loan,176131,Rejected
LN0002184,CUST000995,RM0182,Education Loan,738857,Approved
LN0002185,CUST000341,RM0178,Gold Loan,329662,Pending
LN0002186,CUST001111,RM0189,Personal Loan,383373,Pending
LN0002187,CUST000273,RM0024,Business Loan,450300,Rejected
LN0002188,CUST000897,RM0196,Home Loan,56675,Rejected
LN0002189,CUST001771,RM0213,Plot Loan,176169,Closed
LN0002190,CUST001333,RM0174,Home Loan,258042,Approved
LN0002191,CUST001715,RM0109,Home Loan,404429,Active
LN0002192,CUST000111,RM0047,Education Loan,60105,Closed
LN0002193,CUST000085,RM0107,Business Loan,432702,Defaulted
LN0002194,CUST000370,RM0104,Education Loan,208992,Defaulted
LN0002195,CUST001862,RM0167,Business Loan,93958,Closed
LN0002196,CUST000080,RM0048,Business Loan,126326,Defaulted
LN0002197,CUST001519,RM0238,Gold Loan,116237,Active
LN0002198,CUST001071,RM0017,Business Loan,201370,Approved
LN0002199,CUST000174,RM0024,Gold Loan,60613,Defaulted
LN0002200,CUST002198,RM0127,Plot Loan,84522,Pending
LN0002201,CUST002309,RM0179,Education Loan,385001,Active
LN0002202,CUST000167,RM0212,Plot Loan,78451,Pending
LN0002203,CUST000542,RM0159,Business Loan,103157,Closed
LN0002204,CUST000242,RM0127,Education Loan,170796,Defaulted
LN0002205,CUST001332,RM0228,Education Loan,195597,Approved
LN0002206,CUST002034,RM0138,Plot Loan,338454,Active
LN0002207,CUST002211,RM0001,Plot Loan,168599,Defaulted
LN0002208,CUST000981,RM0025,Business Loan,362000,Approved
LN0002209,CUST002004,RM0137,Education Loan,242648,Active
LN0002210,CUST001624,RM0069,Business Loan,74004,Rejected
LN0002211,CUST001633,RM0112,Education Loan,83999,Pending
LN0002212,CUST000429,RM0045,Home Loan,164907,Pending
LN0002213,CUST002135,RM0134,Gold Loan,151130,Closed
LN0002214,CUST002173,RM0099,Plot Loan,322159,Approved
LN0002215,CUST000787,RM0116,Home Loan,223851,Closed
LN0002216,CUST001205,RM0106,Personal Loan,148248,Closed
LN0002217,CUST001808,RM0097,Plot Loan,87449,Defaulted
LN0002218,CUST000913,RM0120,Home Loan,101453,Closed
LN0002219,CUST000737,RM0005,Education Loan,999999999,Defaulted
LN0002220,CUST000831,RM0186,Personal Loan,221369,Pending
LN0002221,CUST000019,RM0239,Business Loan,160134,Pending
LN0002222,CUST002072,RM0115,Gold Loan,194691,Pending
LN0002223,CUST000536,RM0056,Home Loan,87429,Defaulted
LN0002224,CUST001380,RM0221,Business Loan,267478,Closed
LN0002225,CUST001545,RM0100,Car Loan,432837,Approved
LN0002226,CUST000179,RM0183,Gold Loan,109664,Closed
LN0002227,CUST001412,RM0052,Home Loan,50000,Defaulted
LN0002228,CUST002033,RM0242,Gold Loan,999999999,Closed
LN0002229,CUST001136,RM0019,Gold Loan,185263,Defaulted
LN0002230,CUST000357,RM0052,Gold Loan,792039,Rejected
LN0002231,CUST001434,RM0034,Personal Loan,131065,Closed
LN0002232,CUST000244,RM0206,Plot Loan,230796,Active
LN0002233,CUST001763,RM0249,Gold Loan,68905,Pending
LN0002234,CUST000901,RM0116,Personal Loan,236288,Pending
LN0002235,CUST001460,RM0024,Car Loan,68781,Rejected
LN0002236,CUST001128,RM0197,Car Loan,689988,Pending
LN0002237,CUST001401,RM0136,Education Loan,301518,Active
LN0002238,CUST000280,RM0234,Plot Loan,360384,Pending
LN0002239,CUST000247,RM0187,Plot Loan,293549,Rejected
LN0002240,CUST002460,RM0110,Plot Loan,228187,Pending
LN0002241,CUST001567,RM0001,Plot Loan,169535,Defaulted
LN0002242,CUST000792,RM0169,Plot Loan,440912,Defaulted
LN0002243,CUST001768,RM0047,Car Loan,678548,Pending
LN0002244,CUST001032,RM0212,Gold Loan,188244,Approved
LN0002245,CUST001839,RM0092,Personal Loan,586286,Active
LN0002246,CUST001074,RM0085,Car Loan,225093,Rejected
LN0002247,CUST002500,RM0197,Business Loan,204604,Pending
LN0002248,CUST002485,RM0115,Car Loan,171204,Closed
LN0002249,CUST002128,RM0218,Car Loan,96964,Rejected
LN0002250,CUST000921,RM0041,Gold Loan,50745,Defaulted
LN0002251,CUST000724,RM0016,Plot Loan,105284,Active
LN0002252,CUST001738,RM0099,Business Loan,192557,Active
LN0002253,CUST001849,RM0228,Education Loan,145594,Pending
LN0002254,CUST000425,RM0115,Business Loan,169017,Pending
LN0002255,CUST001654,RM0190,Home Loan,838994,Approved
LN0002256,CUST000809,RM0006,Business Loan,136240,Active
LN0002257,CUST001702,RM0184,Gold Loan,170362,Rejected
LN0002258,CUST002365,RM0111,Gold Loan,78662,Closed
LN0002259,CUST001903,RM0162,Gold Loan,59829,Approved
LN0002260,CUST000174,RM0117,Car Loan,348695,Approved
LN0002261,CUST002498,RM0117,Car Loan,219112,Approved
LN0002262,CUST000107,RM0049,Personal Loan,336011,Defaulted
LN0002263,CUST001172,RM0224,Car Loan,82471,Closed
LN0002264,CUST000272,RM0212,Business Loan,219646,Pending
LN0002265,CUST001781,RM0168,Plot Loan,108510,Active
LN0002266,CUST001603,RM0077,Car Loan,101770,Defaulted
LN0002267,CUST000914,RM0063,Personal Loan,52318,Active
LN0002268,CUST001682,RM0243,Plot Loan,77930,Defaulted
LN0002269,CUST002480,RM0147,Personal Loan,124000,Pending
LN0002270,CUST000118,RM0169,Home Loan,74858,Defaulted
LN0002271,CUST000887,RM0095,Education Loan,901727,Approved
LN0002272,CUST000944,RM0111,Gold Loan,123816,Defaulted
LN0002273,CUST002080,RM0008,Personal Loan,77926,Pending
LN0002274,CUST002313,RM0007,Business Loan,94399,Approved
LN0002275,CUST002498,RM0194,Education Loan,227202,Closed
LN0002276,CUST001398,RM0198,Home Loan,63237,Rejected
LN0002277,CUST001967,RM0031,Personal Loan,446730,Approved
LN0002278,CUST002407,RM0249,Car Loan,701417,Rejected
LN0002279,CUST001506,RM0241,Business Loan,106670,Active
LN0002280,CUST001591,RM0244,Home Loan,169602,Pending
LN0002281,CUST001107,RM0134,Car Loan,410009,Closed
LN0002282,CUST001466,RM0051,Car Loan,54476,Defaulted
LN0002283,CUST000533,RM0195,Business Loan,254725,Approved
LN0002284,CUST000194,RM0018,Education Loan,156861,Rejected
LN0002285,CUST000075,RM0212,Personal Loan,112958,Active
LN0002286,CUST000112,RM0020,Home Loan,96345,Rejected
LN0002287,CUST001706,RM0200,Gold Loan,262276,Closed
LN0002288,CUST002490,RM0033,Home Loan,157645,Defaulted
LN0002289,CUST000119,RM0046,Personal Loan,89607,Rejected
LN0002290,CUST002297,RM0220,Business Loan,283662,Approved
LN0002291,CUST002441,RM0068,Car Loan,216515,Active
LN0002292,CUST002336,RM0042,Plot Loan,441334,Pending
LN0002293,CUST001185,RM0234,Home Loan,74993,Closed
LN0002294,CUST002373,RM0102,Home Loan,358044,Rejected
LN0002295,CUST000636,RM0130,Education Loan,273875,Rejected
LN0002296,CUST000930,RM0049,Business Loan,74435,Approved
LN0002297,CUST002176,RM0037,Gold Loan,287371,Approved
LN0002298,CUST002494,RM0246,Personal Loan,166517,Closed
LN0002299,CUST000629,RM0027,Gold Loan,630029,Approved
LN0002300,CUST000253,RM0134,Car Loan,80539,Rejected
LN0002301,CUST000482,RM0004,Personal Loan,255910,Rejected
LN0002302,CUST002025,RM0001,Car Loan,146246,Active
LN0002303,CUST000554,RM0171,Business Loan,678450,Defaulted
LN0002304,CUST000678,RM0227,Plot Loan,130088,Active
LN0002305,CUST000415,RM0170,Business Loan,705014,Active
LN0002306,CUST000240,RM0170,Home Loan,513511,Pending
LN0002307,CUST000395,RM0079,Gold Loan,113047,Pending
LN0002308,CUST000556,RM0106,Plot Loan,375461,Rejected
LN0002309,CUST002115,RM0180,Personal Loan,1135421,Closed
LN0002310,CUST000094,RM0117,Gold Loan,108247,Rejected
LN0002311,CUST001007,RM0141,Education Loan,164815,Active
LN0002312,CUST001259,RM0229,Car Loan,196869,Rejected
LN0002313,CUST000229,RM0052,Plot Loan,119891,Defaulted
LN0002314,CUST001505,RM0114,Personal Loan,53076,Active
LN0002315,CUST000948,RM0085,Gold Loan,99725,Closed
LN0002316,CUST000501,RM0214,Car Loan,116239,Approved
LN0002317,CUST000345,RM0087,Plot Loan,167253,Approved
LN0002318,CUST001011,RM0036,Car Loan,87531,Approved
LN0002319,CUST000703,RM0016,Home Loan,463114,Pending
LN0002320,CUST001573,RM0028,Home Loan,294095,Defaulted
LN0002321,CUST002113,RM0063,Education Loan,67810,Defaulted
LN0002322,CUST000896,RM0036,Education Loan,260017,Closed
LN0002323,CUST001738,RM0079,Education Loan,262064,Rejected
LN0002324,CUST000854,RM0086,Education Loan,675720,Active
LN0002325,CUST000520,RM0190,Gold Loan,50605,Approved
LN0002326,CUST002123,RM0179,Gold Loan,106985,Active
LN0002327,CUST001425,RM0178,Business Loan,575639,Closed
LN0002328,CUST001651,RM0145,Home Loan,588043,Approved
LN0002329,CUST002045,RM0169,Home Loan,305012,Closed
LN0002330,CUST001981,RM0250,Car Loan,999999999,Rejected
LN0002331,CUST000567,RM0142,Education Loan,340284,Active
LN0002332,CUST001664,RM0160,Education Loan,69188,Active
LN0002333,CUST000459,RM0135,Plot Loan,194258,Defaulted
LN0002334,CUST001859,RM0150,Gold Loan,102684,Approved
LN0002335,CUST000745,RM0034,Car Loan,89987,Approved
LN0002336,CUST001170,RM0190,Car Loan,382465,Approved
LN0002337,CUST000106,RM0006,Home Loan,79013,Pending
LN0002338,CUST001257,RM0016,Business Loan,176467,Closed
LN0002339,CUST000947,RM0212,Car Loan,607998,Pending
LN0002340,CUST001879,RM0138,Gold Loan,91117,Pending
LN0002341,CUST001212,RM0119,Gold Loan,813282,Rejected
LN0002342,CUST000963,RM0063,Plot Loan,1083036,Approved
LN0002343,CUST001702,RM0219,Car Loan,212213,Rejected
LN0002344,CUST001795,RM0164,Gold Loan,87300,Pending
LN0002345,CUST001265,RM0096,Home Loan,125990,Active
LN0002346,CUST001074,RM0121,Gold Loan,160500,Rejected
LN0002347,CUST001565,RM0033,Gold Loan,124016,Closed
LN0002348,CUST000429,RM0074,Gold Loan,115877,Closed
LN0002349,CUST001105,RM0079,Home Loan,766757,Active
LN0002350,CUST000015,RM0232,Car Loan,83297,Active
LN0002351,CUST000438,RM0132,Personal Loan,314347,Defaulted
LN0002352,CUST001964,RM0042,Gold Loan,50082,Approved
LN0002353,CUST000735,RM0114,Education Loan,231358,Pending
LN0002354,CUST000465,RM0197,Car Loan,545252,Closed
LN0002355,CUST001025,RM0068,Car Loan,117916,Rejected
LN0002356,CUST002203,RM0126,Plot Loan,91042,Closed
LN0002357,CUST000396,RM0031,Business Loan,260926,Approved
LN0002358,CUST002362,RM0087,Car Loan,299377,Closed
LN0002359,CUST000730,RM0127,Plot Loan,282969,Pending
LN0002360,CUST000680,RM0120,Car Loan,126931,Approved
LN0002361,CUST001640,RM0076,Home Loan,108124,Pending
LN0002362,CUST001930,RM0136,Business Loan,674344,Active
LN0002363,CUST000847,RM0192,Personal Loan,563569,Defaulted
LN0002364,CUST000674,RM0120,Business Loan,172245,Pending
LN0002365,CUST000767,RM0141,Home Loan,424412,Active
LN0002366,CUST000694,RM0102,Personal Loan,170414,Closed
LN0002367,CUST002409,RM0015,Education Loan,160464,Pending
LN0002368,CUST000143,RM0172,Plot Loan,84101,Rejected
LN0002369,CUST001503,RM0022,Personal Loan,161166,Active
LN0002370,CUST001698,RM0225,Plot Loan,204185,Closed
LN0002371,CUST001848,RM0193,Plot Loan,54552,Defaulted
LN0002372,CUST001464,RM0022,Plot Loan,167438,Closed
LN0002373,CUST000763,RM0125,Education Loan,354062,Active
LN0002374,CUST002469,RM0175,Education Loan,277915,Closed
LN0002375,CUST000536,RM0156,Home Loan,251657,Defaulted
LN0002376,CUST001960,RM0100,Personal Loan,530603,Defaulted
LN0002377,CUST001492,RM0230,Education Loan,53639,Pending
LN0002378,CUST000886,RM0170,Plot Loan,212858,Approved
LN0002379,CUST000461,RM0163,Education Loan,359620,Approved
LN0002380,CUST002003,RM0124,Home Loan,205887,Closed
LN0002381,CUST001494,RM0208,Car Loan,128281,Active
LN0002382,CUST002296,RM0234,Personal Loan,79294,Closed
LN0002383,CUST001183,RM0046,Gold Loan,487072,Pending
LN0002384,CUST002062,RM0224,Education Loan,177263,Closed
LN0002385,CUST001010,RM0188,Plot Loan,470935,Rejected
LN0002386,CUST002110,RM0158,Gold Loan,226306,Active
LN0002387,CUST000105,RM0130,Gold Loan,274289,Active
LN0002388,CUST000947,RM0046,Car Loan,376194,Closed
LN0002389,CUST002467,RM0100,Gold Loan,265265,Closed
LN0002390,CUST000605,RM0081,Plot Loan,151517,Approved
LN0002391,CUST000769,RM0048,Home Loan,194158,Rejected
LN0002392,CUST000281,RM0140,Business Loan,374956,Active
LN0002393,CUST002381,RM0209,Plot Loan,143569,Closed
LN0002394,CUST001664,RM0079,Home Loan,148244,Closed
LN0002395,CUST000552,RM0117,Gold Loan,70116,Defaulted
LN0002396,CUST001351,RM0221,Business Loan,542045,Approved
LN0002397,CUST000260,RM0118,Car Loan,69090,Approved
LN0002398,CUST002378,RM0246,Education Loan,258943,Rejected
LN0002399,CUST000809,RM0079,Gold Loan,156612,Defaulted
LN0002400,CUST000019,RM0051,Business Loan,154047,Pending
LN0002401,CUST000810,RM0120,Personal Loan,277606,Active
LN0002402,CUST001236,RM0166,Education Loan,63890,Approved
LN0002403,CUST002361,RM0153,Car Loan,230135,Rejected
LN0002404,CUST001497,RM0187,Personal Loan,345709,Active
LN0002405,CUST001975,RM0189,Gold Loan,402299,Closed
LN0002406,CUST001208,RM0017,Gold Loan,87393,Pending
LN0002407,CUST000802,RM0067,Car Loan,505420,Closed
LN0002408,CUST002073,RM0043,Business Loan,263507,Closed
LN0002409,CUST000603,RM0095,Business Loan,477168,Defaulted
LN0002410,CUST002258,RM0045,Home Loan,182826,Pending
LN0002411,CUST000410,RM0170,Personal Loan,206191,Defaulted
LN0002412,CUST000801,RM0078,Personal Loan,552755,Approved
LN0002413,CUST000455,RM0107,Education Loan,510336,Active
LN0002414,CUST000988,RM0175,Education Loan,82632,Pending
LN0002415,CUST001450,RM0235,Personal Loan,168899,Approved
LN0002416,CUST002437,RM0001,Personal Loan,114154,Pending
LN0002417,CUST000577,RM0070,Home Loan,149901,Active
LN0002418,CUST001818,RM0227,Business Loan,148127,Defaulted
LN0002419,CUST001059,RM0188,Gold Loan,117617,Closed
LN0002420,CUST001856,RM0084,Education Loan,112553,Rejected
LN0002421,CUST001114,RM0169,Education Loan,444746,Defaulted
LN0002422,CUST002413,RM0149,Gold Loan,64484,Approved
LN0002423,CUST000806,RM0188,Personal Loan,276399,Approved
LN0002424,CUST000475,RM0039,Personal Loan,87946,Defaulted
LN0002425,CUST001471,RM0175,Business Loan,134473,Pending
LN0002426,CUST002099,RM0239,Personal Loan,62703,Rejected
LN0002427,CUST001105,RM0178,Education Loan,112934,Pending
LN0002428,CUST001791,RM0055,Car Loan,342566,Approved
LN0002429,CUST001513,RM0109,Plot Loan,482591,Approved
LN0002430,CUST001692,RM0206,Personal Loan,100084,Defaulted
LN0002431,CUST001134,RM0149,Personal Loan,174555,Approved
LN0002432,CUST001079,RM0019,Plot Loan,177097,Pending
LN0002433,CUST001595,RM0233,Car Loan,463621,Active
LN0002434,CUST001516,RM0172,Plot Loan,337769,Rejected
LN0002435,CUST001892,RM0240,Education Loan,193929,Rejected
LN0002436,CUST002337,RM0126,Education Loan,272185,Rejected
LN0002437,CUST001449,RM0248,Education Loan,425928,Closed
LN0002438,CUST001672,RM0186,Education Loan,51916,Closed
LN0002439,CUST000570,RM0118,Personal Loan,153130,Active
LN0002440,CUST001458,RM0121,Gold Loan,525554,Pending
LN0002441,CUST002344,RM0170,Education Loan,319655,Rejected
LN0002442,CUST001035,RM0235,Car Loan,206544,Approved
LN0002443,CUST000559,RM0060,Plot Loan,200853,Approved
LN0002444,CUST001698,RM0147,Personal Loan,135471,Approved
LN0002445,CUST000366,RM0031,Plot Loan,197010,Rejected
LN0002446,CUST002383,RM0149,Car Loan,263064,Active
LN0002447,CUST001983,RM0161,Gold Loan,158381,Rejected
LN0002448,CUST001860,RM0185,Plot Loan,300459,Active
LN0002449,CUST000070,RM0171,Business Loan,444990,Pending
LN0002450,CUST002135,RM0022,Home Loan,83609,Closed
LN0002451,CUST002282,RM0103,Plot Loan,170130,Rejected
LN0002452,CUST001843,RM0082,Gold Loan,154856,Active
LN0002453,CUST000776,RM0233,Personal Loan,282607,Approved
LN0002454,CUST000666,RM0005,Business Loan,107501,Closed
LN0002455,CUST001414,RM0067,Home Loan,254469,Approved
LN0002456,CUST001964,RM0230,Business Loan,469911,Active
LN0002457,CUST001577,RM0124,Education Loan,158302,Defaulted
LN0002458,CUST001211,RM0014,Education Loan,533859,Approved
LN0002459,CUST000965,RM0093,Home Loan,1047102,Rejected
LN0002460,CUST001492,RM0078,Business Loan,72430,Pending
LN0002461,CUST001501,RM0187,Home Loan,103067,Rejected
LN0002462,CUST000421,RM0116,Car Loan,650671,Rejected
LN0002463,CUST002446,RM0136,Personal Loan,685583,Rejected
LN0002464,CUST000214,RM0125,Personal Loan,70563,Approved
LN0002465,CUST002439,RM0214,Home Loan,53022,Closed
LN0002466,CUST000229,RM0156,Personal Loan,85132,Active
LN0002467,CUST000649,RM0120,Business Loan,1154932,Closed
LN0002468,CUST001712,RM0219,Gold Loan,89690,Closed
LN0002469,CUST001506,RM0240,Personal Loan,189651,Rejected
LN0002470,CUST002451,RM0026,Home Loan,427325,Pending
LN0002471,CUST000853,RM0110,Gold Loan,54122,Closed
LN0002472,CUST001710,RM0198,Education Loan,235515,Approved
LN0002473,CUST001325,RM0125,Plot Loan,114876,Active
LN0002474,CUST002454,RM0149,Home Loan,446586,Rejected
LN0002475,CUST001349,RM0224,Home Loan,116664,Closed
LN0002476,CUST001548,RM0128,Home Loan,282154,Defaulted
LN0002477,CUST001669,RM0178,Plot Loan,274306,Closed
LN0002478,CUST000130,RM0027,Plot Loan,100075,Rejected
LN0002479,CUST000647,RM0045,Business Loan,57083,Pending
LN0002480,CUST001154,RM0210,Education Loan,155272,Defaulted
LN0002481,CUST000393,RM0076,Gold Loan,118270,Rejected
LN0002482,CUST002447,RM0071,Gold Loan,381073,Defaulted
LN0002483,CUST000930,RM0222,Business Loan,372252,Active
LN0002484,CUST001424,RM0090,Car Loan,172138,Approved
LN0002485,CUST001318,RM0002,Education Loan,236541,Approved
LN0002486,CUST000260,RM0074,Plot Loan,235399,Approved
LN0002487,CUST000395,RM0014,Plot Loan,401075,Pending
LN0002488,CUST000418,RM0116,Plot Loan,160677,Approved
LN0002489,CUST002130,RM0234,Car Loan,114439,Active
LN0002490,CUST000668,RM0158,Business Loan,111586,Rejected
LN0002491,CUST001668,RM0146,Car Loan,203657,Rejected
LN0002492,CUST000490,RM0228,Car Loan,169257,Pending
LN0002493,CUST001814,RM0149,Business Loan,166006,Pending
LN0002494,CUST001736,RM0029,Plot Loan,69112,Approved
LN0002495,CUST002462,RM0199,Personal Loan,303598,Rejected
LN0002496,CUST001677,RM0217,Gold Loan,98092,Defaulted
LN0002497,CUST001032,RM0112,Education Loan,93868,Active
LN0002498,CUST001963,RM0091,Education Loan,156463,Defaulted
LN0002499,CUST002402,RM0099,Personal Loan,101696,Approved
LN0002500,CUST000798,RM0238,Car Loan,225345,Approved
LN0002501,CUST001101,RM0022,Gold Loan,142872,Active
LN0002502,CUST002113,RM0201,Home Loan,169172,Closed
